2024-07-22 11:06:02.745024
Bus (ID);Bus (numéro);Etat;Ligne (ID);Ligne (nom court);Code du sens;Destination;Coordonnées;Avance / Retard
-1546963720;-1546963720;En ligne;0052;52;1;Montgermont | La Chapelle;48.151803, -1.829063;74
-75809158;-75809158;Hors-service;;;;;48.096072, -1.625869;
94699298;94699298;Hors-service;;;;;48.146959, -1.705474;
-1364556718;-1364556718;Hors-service;;;;;48.146953, -1.705392;
1018632854;1018632854;Hors-service;;;;;48.146553, -1.705707;
277106300;277106300;Hors-service;;;;;48.146956, -1.705554;
-1182149716;-1182149716;En ligne;0078;78;1;Betton;48.121199, -1.702909;45
2113074866;2113074866;Hors-service;;;;;48.146552, -1.705949;
-1746176220;-1746176220;Hors-service;;;;;48.052796, -1.717317;
-999742714;-999742714;Hors-service;;;;;48.147353, -1.706425;
-905043416;-905043416;Hors-service;;;;;48.147674, -1.704029;
-1016548212;-1016548212;Hors-service;;;;;48.052875, -1.717391;
-1381362216;-1381362216;Hors-service;;;;;48.052875, -1.717391;
-722636414;-722636414;En ligne;0065;65;1;Rennes;48.125757, -1.740786;-20
-651734208;-651734208;Hors-service;;;;;48.146872, -1.705156;
-834141210;-834141210;Hors-service;;;;;48.099353, -1.63275;
6991594;6991594;En ligne;0051;51;1;Betton;48.148027, -1.656553;52
-104513202;-104513202;Hors-service;;;;;48.099434, -1.632986;
-286920204;-286920204;Hors-service;;;;;48.099518, -1.632912;
736619602;736619602;Hors-service;;;;;48.097357, -1.624353;
77893800;77893800;Hors-service;;;;;48.0792, -1.735076;
442707804;442707804;Hors-service;;;;;48.08008, -1.735155;
1283840608;1283840608;Hors-service;;;;;48.096477, -1.626106;
260300802;260300802;Hors-service;;;;;48.079116, -1.734908;
1537149816;1537149816;Inconnu;;;;;48.105517, -1.677475;
2013468616;2013468616;Hors-service;;;;;48.097038, -1.624675;
807521808;807521808;Hors-service;;;;;48.146875, -1.705318;
1901963820;1901963820;Hors-service;;;;;48.096475, -1.625716;
-1916684676;-1916684676;En ligne;0004;C4;0;Grand Quartier;48.114059, -1.638589;92
1354742814;1354742814;Hors-service;;;;;48.096718, -1.625952;
106597844;106597844;Hors-service;;;;;48.096235, -1.625385;
-1734277674;-1734277674;En ligne;0054;54;1;Rennes;48.098436, -1.757916;217
1719556818;1719556818;Hors-service;;;;;48.096633, -1.624438;
471411848;471411848;Hors-service;;;;;48.147035, -1.706275;
-1551870672;-1551870672;Hors-service;;;;;48.09696, -1.62483;
2084370822;2084370822;Hors-service;;;;;48.099599, -1.632906;
653818850;653818850;Hors-service;;;;;48.147595, -1.705557;
-1369463670;-1369463670;Hors-service;;;;;48.096238, -1.625547;
289004846;289004846;En ligne;0055;55;0;Mordelles Le Verger;48.108376, -1.693974;115
1201039856;1201039856;Hors-service;;;;;48.146559, -1.705788;
-1187056668;-1187056668;Hors-service;;;;;48.11568, -1.578508;
836225852;836225852;Hors-service;;;;;48.09712, -1.626028;
1748260862;1748260862;Hors-service;;;;;48.096795, -1.626268;
-822242664;-822242664;En ligne;0011;11;1;La Poterie;48.088039, -1.63827;225
1383446858;1383446858;Hors-service;;;;;48.097039, -1.626276;
-1452264422;-1452264422;Hors-service;;;;;48.096393, -1.626193;
-639835662;-639835662;Hors-service;;;;;48.096873, -1.624755;
1565853860;1565853860;Hors-service;;;;;48.09648, -1.624666;
-1269857420;-1269857420;En ligne;0078;78;1;Betton;48.180843, -1.636295;199
-457428660;-457428660;Hors-service;;;;;48.096717, -1.624593;
1930667864;1930667864;Hors-service;;;;;48.147355, -1.705711;
-1087450418;-1087450418;Hors-service;;;;;48.146635, -1.706347;
89792346;89792346;Hors-service;;;;;48.146638, -1.705391;
-1817078426;-1817078426;En ligne;0071;71;0;Rennes;48.217821, -1.581459;-746
-357822410;-357822410;Hors-service;;;;;48.096719, -1.625226;
1184234358;1184234358;Hors-service;;;;;48.146636, -1.704987;
-1634671424;-1634671424;Hors-service;;;;;48.09712, -1.62627;
-175415408;-175415408;Hors-service;;;;;48.097034, -1.624109;
-1651476922;-1651476922;Hors-service;;;;;48.147356, -1.706358;
-540229412;-540229412;Hors-service;;;;;48.146557, -1.706515;
1648654612;1648654612;Hors-service;;;;;48.096795, -1.626268;
-1286662918;-1286662918;Hors-service;;;;;48.146712, -1.706906;
554212600;554212600;Hors-service;;;;;48.1472, -1.705306;
-1004649666;-1004649666;Hors-service;;;;;48.096393, -1.625951;
-374627908;-374627908;Hors-service;;;;;48.146798, -1.706106;
919026604;919026604;Hors-service;;;;;48.097118, -1.624265;
-92614656;-92614656;En ligne;0052;52;1;Montgermont | La Chapelle;48.155891, -1.710918;162
-9813904;-9813904;En ligne;0002;C2;0;Haut Sancé;48.1161, -1.691295;54
1101433606;1101433606;Hors-service;;;;;48.096719, -1.624997;
272199348;272199348;Hors-service;;;;;48.146641, -1.70531;
537407102;537407102;En ligne;0052;52;0;Saint-Gilles;48.1243, -1.703131;205
1466247610;1466247610;En ligne;0051;51;0;Rennes;48.181124, -1.637856;-1
454606350;454606350;En ligne;0075;75;0;Rennes;48.042732, -1.545955;21
719814104;719814104;Hors-service;;;;;48.146798, -1.706106;
1831061614;1831061614;Hors-service;;;;;48.109918, -1.642587;
637013352;637013352;Hors-service;;;;;48.097198, -1.626357;
902221106;902221106;Hors-service;;;;;48.146795, -1.706186;
-2099091678;-2099091678;Hors-service;;;;;48.096876, -1.626275;
1366641360;1366641360;Hors-service;;;;;48.146559, -1.706906;
1267035110;1267035110;Hors-service;;;;;48.146875, -1.705547;
-275021658;-275021658;Hors-service;;;;;48.147359, -1.705146;
1731455364;1731455364;Hors-service;;;;;48.146632, -1.705067;
1449442112;1449442112;Hors-service;;;;;48.096637, -1.625945;
819420354;819420354;Hors-service;;;;;48.096474, -1.625958;
-2016290926;-2016290926;Hors-service;;;;;48.109912, -1.642276;
-1933490174;-1933490174;Hors-service;;;;;48.096313, -1.625473;
1001827356;1001827356;En ligne;0068;68;0;Rennes;48.221758, -1.802355;0
-739441912;-739441912;Hors-service;;;;;48.096556, -1.625951;
-1751083172;-1751083172;Hors-service;;;;;48.146795, -1.706186;
1549048362;1549048362;Hors-service;;;;;48.146638, -1.705149;
-192220906;-192220906;Hors-service;;;;;48.110154, -1.641154;
1298192630;1298192630;Hors-service;;;;;48.147195, -1.705872;
1913862366;1913862366;Hors-service;;;;;48.14656, -1.706192;
1084628108;1084628108;Hors-service;;;;;48.146801, -1.706268;
2027820638;2027820638;Hors-service;;;;;48.147276, -1.706108;
-921848914;-921848914;Hors-service;;;;;48.146794, -1.706429;
1631849114;1631849114;Hors-service;;;;;48.096312, -1.625957;
-1440365876;-1440365876;Hors-service;;;;;48.079916, -1.734751;
-557034910;-557034910;Hors-service;;;;;48.096637, -1.625945;
1480599632;1480599632;Hors-service;;;;;48.147195, -1.705872;
1295739154;1295739154;Hors-service;;;;;48.079757, -1.735557;
172593098;172593098;Hors-service;;;;;48.146795, -1.705957;
-2084739656;-2084739656;Hors-service;;;;;48.147192, -1.705952;
2025367162;2025367162;Hors-service;;;;;47.95296, -1.508356;
1814256116;1814256116;Hors-service;;;;;48.146795, -1.706186;
2124973412;2124973412;Hors-service;;;;;48.080241, -1.734753;
-2087193132;-2087193132;Hors-service;;;;;48.079757, -1.735557;
1996663118;1996663118;Hors-service;;;;;48.146798, -1.705877;
-1622772878;-1622772878;En ligne;0056;56;1;Rennes;48.052001, -1.797626;0
1757705932;1757705932;Hors-service;;;;;48.079752, -1.734117;
-2115897176;-2115897176;Hors-service;;;;;48.096718, -1.625952;
18890140;18890140;Hors-service;;;;;48.079357, -1.734754;
746064672;746064672;Hors-service;;;;;48.174241, -1.735049;
-1568676170;-1568676170;Hors-service;;;;;48.146793, -1.705795;
201297142;201297142;Hors-service;;;;;48.052958, -1.720034;
1293285678;1293285678;Hors-service;;;;;48.079593, -1.735394;
933378626;933378626;Hors-service;;;;;48.147195, -1.706114;
566111146;566111146;En ligne;0053;53;1;Rennes;48.119364, -1.75311;198
30788686;30788686;Hors-service;;;;;48.098955, -1.633468;
1663006634;1663006634;Hors-service;;;;;48.147198, -1.705791;
748518148;748518148;Hors-service;;;;;48.079673, -1.734514;
578009692;578009692;En ligne;0067;67;1;Brécé;48.109357, -1.679067;0
-1902332654;-1902332654;Hors-service;;;;;48.147198, -1.706034;
1113332152;1113332152;Hors-service;;;;;48.080316, -1.734665;
760416694;760416694;En ligne;0072;72;1;Rennes;48.038764, -1.654326;285
1942566410;1942566410;Hors-service;;;;;48.079676, -1.734433;
1842960160;1842960160;Hors-service;;;;;48.079354, -1.734835;
1672451704;1672451704;Hors-service;;;;;48.099112, -1.633146;
-1987586882;-1987586882;Hors-service;;;;;48.079834, -1.735227;
1575298930;1575298930;Hors-service;;;;;48.079038, -1.733717;
-1528073580;-1528073580;En ligne;0080;80;0;Laillé;48.05245, -1.681991;72
-1805179880;-1805179880;En ligne;0053;53;0;La Chapelle-Th;48.109824, -1.687278;145
1658099682;1658099682;Hors-service;;;;;48.016312, -1.796191;
-251224566;-251224566;En ligne;0067;67;0;Rennes;48.113572, -1.59052;0
-1075551872;-1075551872;Hors-service;;;;;48.079994, -1.734825;
-334025318;-334025318;En ligne;0072;72;0;Pont-Péan;48.045784, -1.710319;57
-68817564;-68817564;Hors-service;;;;;48.098877, -1.633394;
-893144870;-893144870;Hors-service;;;;;48.079596, -1.734426;
213195688;213195688;Hors-service;;;;;48.099432, -1.633712;
113589438;113589438;Hors-service;;;;;48.099354, -1.632037;
-345923864;-345923864;Hors-service;;;;;48.079597, -1.735072;
395602690;395602690;Hors-service;;;;;48.099273, -1.633631;
843217446;843217446;En ligne;0067;67;0;Rennes;48.109594, -1.480353;0
-163516862;-163516862;Hors-service;;;;;48.079513, -1.734916;
1307637700;1307637700;Hors-service;;;;;48.099034, -1.633072;
1025624448;1025624448;Hors-service;;;;;48.099514, -1.633706;
383704144;383704144;Hors-service;;;;;48.078716, -1.734105;
1490044702;1490044702;Hors-service;;;;;48.099432, -1.632111;
2134418482;2134418482;Hors-service;;;;;48.053999, -1.719468;
1478146156;1478146156;Hors-service;;;;;48.080153, -1.734906;
-2075294586;-2075294586;Hors-service;;;;;48.099036, -1.633476;
-1430920806;-1430920806;Hors-service;;;;;48.17976, -1.652116;
1660553158;1660553158;Hors-service;;;;;48.07936, -1.734674;
-980852574;-980852574;Hors-service;;;;;48.099439, -1.633551;
-1248513804;-1248513804;Hors-service;;;;;48.099357, -1.631956;
-1904786130;-1904786130;Hors-service;;;;;48.079674, -1.734271;
-616038570;-616038570;Hors-service;;;;;48.099272, -1.632514;
-701292798;-701292798;Hors-service;;;;;48.099597, -1.632515;
1110878676;1110878676;Hors-service;;;;;48.079678, -1.733949;
478403442;478403442;Hors-service;;;;;48.09928, -1.633228;
2049164254;2049164254;En ligne;0059;59;1;Rennes;48.085662, -1.693019;166
1475692680;1475692680;Hors-service;;;;;48.079999, -1.73539;
1208031450;1208031450;Hors-service;;;;;48.099198, -1.632117;
-1333768032;-1333768032;En ligne;0074;74;1;Rennes;47.991443, -1.663958;21
-151618316;-151618316;Hors-service;;;;;48.099433, -1.631869;
-1978141812;-1978141812;Hors-service;;;;;48.099198, -1.633476;
-1151361030;-1151361030;Hors-service;;;;;48.052077, -1.716835;
1125230698;1125230698;Hors-service;;;;;48.098959, -1.632675;
-883699800;-883699800;Hors-service;;;;;48.099039, -1.633395;
-421733022;-421733022;Hors-service;;;;;48.05216, -1.717233;
-1710480582;-1710480582;En ligne;0072;72;1;Rennes;47.99992, -1.696915;0
-518885796;-518885796;Hors-service;;;;;48.098315, -1.428995;
-239326020;-239326020;Hors-service;;;;;48.051999, -1.716748;
-1163259576;-1163259576;Hors-service;;;;;48.116234, -1.577951;
-1880989038;-1880989038;Hors-service;;;;;48.0524, -1.717308;
-56919018;-56919018;Hors-service;;;;;48.051992, -1.716909;
-798445572;-798445572;Hors-service;;;;;48.098956, -1.632998;
-786547026;-786547026;Hors-service;;;;;48.052074, -1.716674;
1499489772;1499489772;Hors-service;;;;;48.05256, -1.717147;
-433631568;-433631568;Hors-service;;;;;48.099758, -1.633229;
-604140024;-604140024;En ligne;0061;61;0;Saint-Erblon;48.019198, -1.651476;64
-1701035512;-1701035512;Hors-service;;;;;48.06032, -1.614673;
295996440;295996440;Hors-service;;;;;48.099112, -1.632917;
490301988;490301988;En ligne;0061;61;1;Rennes;48.076398, -1.66142;215
-1518628510;-1518628510;Hors-service;;;;;48.052714, -1.718035;
-1795734810;-1795734810;Hors-service;;;;;48.098955, -1.633468;
672708990;672708990;Hors-service;;;;;48.05248, -1.717557;
-1153814506;-1153814506;Hors-service;;;;;48.05264, -1.717625;
-1613327808;-1613327808;Hors-service;;;;;48.099033, -1.631955;
1134675768;1134675768;Hors-service;;;;;48.052476, -1.716992;
-606593500;-606593500;Hors-service;;;;;48.052638, -1.608517;
1684350250;1684350250;Hors-service;;;;;48.052395, -1.716756;
1681896774;1681896774;Hors-service;;;;;48.106158, -1.674746;
-227427474;-227427474;Hors-service;;;;;48.146958, -1.705945;
1866757252;1866757252;Hors-service;;;;;48.052318, -1.716669;
2046710778;2046710778;Hors-service;;;;;48.052717, -1.716597;
137386530;137386530;Hors-service;;;;;48.14696, -1.706107;
-2063396040;-2063396040;En ligne;0059;59;1;Rennes;48.029942, -1.752495;24
-424186498;-424186498;Hors-service;;;;;48.049913, -1.599151;
319793532;319793532;En ligne;0077;77;0;Pacé;48.118331, -1.71376;111
-1698582036;-1698582036;Hors-service;;;;;48.052555, -1.716596;
1049421540;1049421540;Hors-service;;;;;48.097195, -1.624352;
867014538;867014538;Hors-service;;;;;48.096713, -1.625387;
-1516175034;-1516175034;Hors-service;;;;;48.052393, -1.716595;
1231828542;1231828542;Hors-service;;;;;48.096397, -1.625157;
1414235544;1414235544;Hors-service;;;;;48.096876, -1.626275;
-968954028;-968954028;Hors-service;;;;;48.05208, -1.716755;
-144626722;-144626722;Hors-service;;;;;48.096394, -1.625238;
1961456550;1961456550;Hors-service;;;;;48.147193, -1.70571;
125487984;125487984;Hors-service;;;;;48.052152, -1.716748;
37780280;37780280;En ligne;0062;62;0;Vern-sur-Seiche;48.087678, -1.643552;0
-1421475736;-1421475736;En ligne;0077;77;1;Rennes;48.160491, -1.768011;0
307894986;307894986;En ligne;0059;59;0;Bruz;48.048599, -1.708687;76
402594284;402594284;En ligne;0055;55;1;Rennes;48.07353, -1.853457;-1481
-1056661732;-1056661732;En ligne;0076;76;1;Rennes;48.073813, -1.853577;-1473
855115992;855115992;En ligne;0074;74;0;Orgères | Bourgbarré;48.019365, -1.675449;-73
585001286;585001286;En ligne;0054;54;0;Le Rheu;48.097936, -1.784046;-15
-327033724;-327033724;Hors-service;;;;;48.096153, -1.625876;
769861764;769861764;Hors-service;;;;;48.052561, -1.716906;
1132222292;1132222292;En ligne;0055;55;1;Rennes;48.10669, -1.729128;839
220187282;220187282;En ligne;0054;54;1;Rennes;48.103912, -1.878996;0
952268766;952268766;Hors-service;;;;;48.052476, -1.716992;
-1885895990;-1885895990;Hors-service;;;;;48.096159, -1.625715;
767408288;767408288;En ligne;0062;62;1;Rennes;48.038477, -1.602511;0
1317082770;1317082770;Hors-service;;;;;48.052557, -1.716986;
1608541092;1608541092;Hors-service;;;;;48.110316, -1.641626;
949815290;949815290;En ligne;0073;73;1;Rennes | La Poterie;48.073918, -1.6274;281
1864303776;1864303776;Hors-service;;;;;48.053836, -1.721067;
2044257302;2044257302;Hors-service;;;;;48.096792, -1.624748;
-1336221508;-1336221508;Hors-service;;;;;48.052637, -1.717477;
-2068302992;-2068302992;En ligne;0055;55;1;Rennes;48.079791, -1.831886;-104
-971407504;-971407504;Hors-service;;;;;48.052394, -1.717469;
-789000502;-789000502;Hors-service;;;;;48.052637, -1.717477;
-241779496;-241779496;Hors-service;;;;;48.052876, -1.716907;
-45020472;-45020472;Hors-service;;;;;48.146956, -1.706672;
502200534;502200534;Hors-service;;;;;48.097038, -1.624917;
684607536;684607536;Hors-service;;;;;48.110239, -1.642669;
1596642546;1596642546;Hors-service;;;;;48.147592, -1.705867;
1779049548;1779049548;Hors-service;;;;;48.096792, -1.624748;
-509440726;-509440726;Hors-service;;;;;48.14664, -1.705553;
1314629294;1314629294;Hors-service;;;;;48.096159, -1.625715;
1679443298;1679443298;Hors-service;;;;;48.096156, -1.625795;
1861850300;1861850300;Hors-service;;;;;48.096719, -1.625226;
1426134090;1426134090;Hors-service;;;;;48.110317, -1.642756;
2024-07-22 11:12:02.347347
Bus (ID);Bus (numéro);Etat;Ligne (ID);Ligne (nom court);Code du sens;Destination;Coordonnées;Avance / Retard
778817764;778817764;Hors-service;;;;;48.110794, -1.643229;
961224766;961224766;Hors-service;;;;;48.109915, -1.642667;
15578760;15578760;Hors-service;;;;;48.063915, -1.701471;
1690852774;1690852774;Hors-service;;;;;48.110476, -1.642838;
1508445772;1508445772;Hors-service;;;;;48.111354, -1.644113;
1292427774;1292427774;Hors-service;;;;;48.063753, -1.701228;
-1874486514;-1874486514;Hors-service;;;;;48.110077, -1.642668;
-349235244;-349235244;Hors-service;;;;;48.064713, -1.703156;
1839648780;1839648780;En ligne;0010;10;1;Beaulieu Chimie;48.101736, -1.707219;40
380392764;380392764;Hors-service;;;;;48.064559, -1.70251;
197985762;197985762;Hors-service;;;;;48.064801, -1.702989;
-1908097510;-1908097510;En ligne;0013;13;0;Porte de Ker Lann;48.093083, -1.667332;-24
562799766;562799766;Hors-service;;;;;48.063837, -1.701397;
1657241778;1657241778;Hors-service;;;;;48.109676, -1.642996;
-1178469502;-1178469502;Hors-service;;;;;48.110641, -1.643229;
745206768;745206768;Hors-service;;;;;48.064314, -1.702986;
-2090504512;-2090504512;Hors-service;;;;;48.109674, -1.642834;
-996062500;-996062500;En ligne;0011;11;0;Roazhon Park;48.109926, -1.679723;94
927613770;927613770;Hors-service;;;;;48.064957, -1.702909;
-1360876504;-1360876504;Hors-service;;;;;48.109835, -1.643077;
-813655498;-813655498;Hors-service;;;;;48.109755, -1.642357;
1110020772;1110020772;Hors-service;;;;;48.064392, -1.703073;
-448841494;-448841494;En ligne;0011;11;1;La Poterie;48.122873, -1.698682;145
-631248496;-631248496;En ligne;0013;13;1;Chantepie;48.09633, -1.692702;-2
1474834776;1474834776;Hors-service;;;;;48.109676, -1.642996;
-266434492;-266434492;En ligne;0011;11;0;ZI Ouest;48.105109, -1.739768;167
98379512;98379512;Hors-service;;;;;48.110312, -1.642191;
2022055782;2022055782;En ligne;0012;12;0;La Poterie;48.121325, -1.708548;27
280786514;280786514;En ligne;0032;32;0;Alma Sud;48.121983, -1.651833;156
463193516;463193516;En ligne;0050;50;1;Thorigné;48.147801, -1.604501;113
-1725690508;-1725690508;En ligne;0010;10;0;Porte de Cleunay;48.11716, -1.680983;169
1375228526;1375228526;En ligne;0010;10;0;Porte de Cleunay;48.117114, -1.634025;0
645600518;645600518;En ligne;0014;14;0;Roazhon Park;48.12178, -1.70393;-1
-1543283506;-1543283506;Hors-service;;;;;48.109674, -1.642592;
1740042530;1740042530;Hors-service;;;;;48.109919, -1.643233;
1557635528;1557635528;Hors-service;;;;;48.109754, -1.641711;
-84027490;-84027490;Hors-service;;;;;48.111201, -1.644113;
-2007703760;-2007703760;Hors-service;;;;;48.111279, -1.643958;
-1460482754;-1460482754;En ligne;0050;50;0;Cesson-Viasilva;48.157027, -1.580088;93
828007520;828007520;Hors-service;;;;;48.109757, -1.641873;
-1825296758;-1825296758;En ligne;0011;11;1;La Poterie;48.104756, -1.641137;-55
-913261748;-913261748;Hors-service;;;;;48.109915, -1.642667;
1010414522;1010414522;Hors-service;;;;;48.109757, -1.641873;
-1642889756;-1642889756;Hors-service;;;;;48.11024, -1.641955;
-117638486;-117638486;Hors-service;;;;;48.110157, -1.641315;
1192821524;1192821524;Hors-service;;;;;48.110478, -1.641626;
